rank,repo_name,forks,stars,language,repo_url,description,id
521,FastBle,1147,4894,Java,https://github.com/Jasonchenlijian/FastBle,"Android Bluetooth Low Energy (BLE) Fast Development Framework. It uses simple ways to filter, scan, connect, read ,write, notify, readRssi, setMTU, and multiConnection.",MDEwOlJlcG9zaXRvcnk2NjMyMzk2MA==
522,folding-cell-android,862,4888,Java,https://github.com/Ramotion/folding-cell-android,:octocat: 📃  FoldingCell is a material design expanding content cell inspired by folding paper material made by @Ramotion,MDEwOlJlcG9zaXRvcnk1NTIyODEwMw==
523,joda-time,955,4878,Java,https://github.com/JodaOrg/joda-time,Joda-Time is the widely used replacement for the Java date and time classes prior to Java SE 8.,MDEwOlJlcG9zaXRvcnkxNzU2MzUw
524,incubator-seatunnel,974,4878,Java,https://github.com/apache/incubator-seatunnel,"SeaTunnel is a distributed, high-performance data integration platform for the synchronization and transformation of massive data (offline & real-time).",MDEwOlJlcG9zaXRvcnk5OTQxMjMwOA==
525,okdownload,719,4857,Java,https://github.com/lingochamp/okdownload,"A Reliable, Flexible, Fast and Powerful download engine.",MDEwOlJlcG9zaXRvcnkxMTQ1MjA3MTc=
526,Transitions-Everywhere,506,4856,Java,https://github.com/andkulikov/Transitions-Everywhere, Set of extra Transitions on top of Jetpack Transitions Library,MDEwOlJlcG9zaXRvcnkyNTIzNzYwOA==
527,SpringBootVulExploit,1195,4834,Java,https://github.com/LandGrey/SpringBootVulExploit,SpringBoot 相关漏洞学习资料，利用方法和技巧合集，黑盒安全评估 check list,MDEwOlJlcG9zaXRvcnkyNjU1MTMwNjc=
528,lamp-cloud,1562,4827,Java,https://github.com/dromara/lamp-cloud,lamp-cloud 基于Jdk11 + SpringCloud + SpringBoot 开发的微服务中后台快速开发平台，专注于多租户(SaaS架构)解决方案，亦可作为普通项目（非SaaS架构）的基础开发框架使用，目前已实现插拔式数据库隔离、SCHEMA隔离、字段隔离 等租户隔离方案。,MDEwOlJlcG9zaXRvcnkxMTc3NzQyOTA=
529,packer-ng-plugin,864,4822,Java,https://github.com/mcxiaoke/packer-ng-plugin,下一代Android打包工具（对Gradle 7.x的支持，欢迎提PR）,MDEwOlJlcG9zaXRvcnk0Njc2NjExMg==
530,lucida,906,4820,Java,https://github.com/claritylab/lucida,Speech and Vision Based Intelligent Personal Assistant,MDEwOlJlcG9zaXRvcnkxOTc0ODI1MQ==
531,hbase,3154,4815,Java,https://github.com/apache/hbase,Apache HBase,MDEwOlJlcG9zaXRvcnkyMDA4OTg1Nw==
532,groovy,1806,4807,Java,https://github.com/apache/groovy,Apache Groovy: A powerful multi-faceted programming language for the JVM platform,MDEwOlJlcG9zaXRvcnkzNDAzOTY5MA==
533,opentsdb,1265,4804,Java,https://github.com/OpenTSDB/opentsdb,"A scalable, distributed Time Series Database.",MDEwOlJlcG9zaXRvcnk4NjU0MTI=
534,api-samples,2932,4803,Java,https://github.com/youtube/api-samples,"Code samples for YouTube APIs, including the YouTube Data API, YouTube Analytics API, and YouTube Live Streaming API. The repo contains language-specific directories that contain the samples.",MDEwOlJlcG9zaXRvcnkxNTA1NTcxNw==
535,Recaf,394,4788,Java,https://github.com/Col-E/Recaf,The modern Java bytecode editor,MDEwOlJlcG9zaXRvcnk5ODQ5OTI4Mw==
536,camel,4705,4783,Java,https://github.com/apache/camel,Apache Camel is an open source integration framework that empowers you to quickly and easily integrate various systems consuming or producing data.,MDEwOlJlcG9zaXRvcnkyMDYzMTc=
537,AntennaPod,1223,4780,Java,https://github.com/AntennaPod/AntennaPod,A podcast manager for Android,MDEwOlJlcG9zaXRvcnk1MjQ0NDQ1
538,AndroidStaggeredGrid,1154,4775,Java,https://github.com/etsy/AndroidStaggeredGrid,An Android staggered grid view which supports multiple columns with rows of varying sizes.,MDEwOlJlcG9zaXRvcnkxNTA1NzIxNg==
539,janusgraph,1124,4769,Java,https://github.com/JanusGraph/janusgraph,"JanusGraph: an open-source, distributed graph database",MDEwOlJlcG9zaXRvcnk3NzM4NTYwNw==
540,CloudReader,1332,4763,Java,https://github.com/youlookwhat/CloudReader,🗡️  云阅：一款基于网易云音乐UI，使用玩Android Api，Retrofit2 + RxJava2 + Room + MVVM-databinding架构开发的Android客户端,MDEwOlJlcG9zaXRvcnk3NDI3MTA1NA==
541,Android-ConvenientBanner,1067,4753,Java,https://github.com/saiwu-bigkoo/Android-ConvenientBanner,"Simple and convenient banner, loop viewpager with 3D effects",MDEwOlJlcG9zaXRvcnkyODM4MTE4Mg==
542,spring-data-examples,3257,4746,Java,https://github.com/spring-projects/spring-data-examples,Spring Data Example Projects,MDEwOlJlcG9zaXRvcnkxNjM4MTU3MQ==
543,cameraview,1056,4739,Java,https://github.com/google/cameraview,[DEPRECATED] Easily integrate Camera features into your Android app,MDEwOlJlcG9zaXRvcnk2NDkwNDkxNg==
544,springboot-guide,1363,4735,Java,https://github.com/CodingDocs/springboot-guide,SpringBoot2.0+从入门到实战！,MDEwOlJlcG9zaXRvcnkxNTk0MjI0MDk=
545,hive,4360,4724,Java,https://github.com/apache/hive,Apache Hive,MDEwOlJlcG9zaXRvcnkyMDY0NDQ=
546,ActiveAndroid,1067,4710,Java,https://github.com/pardom-zz/ActiveAndroid,Active record style SQLite persistence for Android,MDEwOlJlcG9zaXRvcnk2NzA5MTQ5
547,spring-cloud-netflix,2403,4708,Java,https://github.com/spring-cloud/spring-cloud-netflix,Integration with Netflix OSS components,MDEwOlJlcG9zaXRvcnkyMTc0MTg5MQ==
548,xManager,185,4703,Java,https://github.com/xManager-App/xManager,"Ad-Free, New Features & Freedom",MDEwOlJlcG9zaXRvcnkzMzcwNTQ0NDM=
550,baseAdapter,1198,4695,Java,https://github.com/hongyangAndroid/baseAdapter,"Android 万能的Adapter for ListView,RecyclerView,GridView等，支持多种Item类型的情况。",MDEwOlJlcG9zaXRvcnk0MDEwMjE4Ng==
549,cardslib,1214,4695,Java,https://github.com/gabrielemariotti/cardslib,Android Library to build a UI Card,MDEwOlJlcG9zaXRvcnkxMjk4NDc0Ng==
551,Luyten,970,4690,Java,https://github.com/deathmarine/Luyten,An Open Source Java Decompiler Gui for Procyon,MDEwOlJlcG9zaXRvcnkxMTMzOTc1NA==
552,sofa-boot,1202,4679,Java,https://github.com/sofastack/sofa-boot,"SOFABoot is a framework that enhances Spring Boot and fully compatible with it, provides readiness check, class isolation, etc.",MDEwOlJlcG9zaXRvcnkxMjc3Mjc3Mjg=
553,mapdb,872,4663,Java,https://github.com/jankotek/mapdb,"MapDB provides concurrent Maps, Sets and Queues backed by disk storage or off-heap-memory. It is a fast and easy to use embedded Java database engine.",MDEwOlJlcG9zaXRvcnk1NDUzOTg5
554,views-widgets-samples,2960,4662,Java,https://github.com/android/views-widgets-samples,Multiple samples showing the best practices in views-widgets on Android.,MDEwOlJlcG9zaXRvcnkyMDY4Nzc4NDU=
555,MaterialDateTimePicker,970,4659,Java,https://github.com/wdullaer/MaterialDateTimePicker,Pick a date or time on Android in style,MDEwOlJlcG9zaXRvcnkyODc1Mjg1MA==
556,android-tips-tricks,592,4654,Java,https://github.com/nisrulz/android-tips-tricks,:ballot_box_with_check: [Cheatsheet] Tips and tricks for Android Development,MDEwOlJlcG9zaXRvcnk2NjU5MDgyMg==
557,chuck,455,4637,Java,https://github.com/jgilfelt/chuck,An in-app HTTP inspector for Android OkHttp clients,MDEwOlJlcG9zaXRvcnk4MTI2NzE3MQ==
558,spring-security-oauth,4092,4631,Java,https://github.com/spring-attic/spring-security-oauth,Support for adding OAuth1(a) and OAuth2 features (consumer and provider) for Spring web applications.,MDEwOlJlcG9zaXRvcnkyMTA4NDgx
559,SwitchButton,863,4619,Java,https://github.com/kyleduo/SwitchButton,A cute widget of Switch Button for  you to create beautiful and friendly UI.,MDEwOlJlcG9zaXRvcnkyMzgyMzUwMw==
560,javaparser,1030,4616,Java,https://github.com/javaparser/javaparser,"Java 1-15 Parser and Abstract Syntax Tree for Java, including preview features to Java 13",MDEwOlJlcG9zaXRvcnkyNjc1MzU1
561,v9porn,975,4612,Java,https://github.com/techGay/v9porn,9*Porn Android 客户端，突破游客每天观看10次视频的限制，还可以下载视频,MDEwOlJlcG9zaXRvcnkxMjkyNjQ1OTA=
562,spring-boot-projects,1525,4603,Java,https://github.com/ZHENFENG13/spring-boot-projects,:fire: 该仓库中主要是 Spring Boot 的入门学习教程以及一些常用的 Spring Boot 实战项目教程，包括 Spring Boot 使用的各种示例代码，同时也包括一些实战项目的项目源码和效果展示，实战项目包括基本的 web 开发以及目前大家普遍使用的线上博客项目/企业大型商城系统/前后端分离实践项目等，摆脱各种 hello world 入门案例的束缚，真正的掌握 Spring Boot 开发。,MDEwOlJlcG9zaXRvcnk4Njg3NDI3NA==
563,reactive-streams-jvm,507,4598,Java,https://github.com/reactive-streams/reactive-streams-jvm,Reactive Streams Specification for the JVM,MDEwOlJlcG9zaXRvcnkxNzI4NjU4Nw==
564,sqlbrite,432,4598,Java,https://github.com/square/sqlbrite,A lightweight wrapper around SQLiteOpenHelper which introduces reactive stream semantics to SQL operations.,MDEwOlJlcG9zaXRvcnkzMTAwMTQyMg==
565,CameraView,881,4594,Java,https://github.com/natario1/CameraView,"📸 A well documented, high-level Android interface that makes capturing pictures and videos easy, addressing all of the common issues and needs. Real-time filters, gestures, watermarks, frame processing, RAW, output of any size.",MDEwOlJlcG9zaXRvcnk5NzU4MDExNQ==
566,datax-web,1859,4585,Java,https://github.com/WeiYe-Jing/datax-web,DataX集成可视化页面，选择数据源即可一键生成数据同步任务，支持RDBMS、Hive、HBase、ClickHouse、MongoDB等数据源，批量创建RDBMS数据同步任务，集成开源调度系统，支持分布式、增量同步数据、实时查看运行日志、监控执行器资源、KILL运行进程、数据源信息加密等。,MDEwOlJlcG9zaXRvcnkyMjI1NzgwMzY=
567,cglib,875,4583,Java,https://github.com/cglib/cglib,"cglib - Byte Code Generation Library is high level API to generate and transform Java byte code. It is used by AOP, testing, data access frameworks to generate dynamic proxy objects and intercept field access.",MDEwOlJlcG9zaXRvcnkxODI0MjE0OQ==
568,go-lang-idea-plugin,586,4582,Java,https://github.com/go-lang-plugin-org/go-lang-idea-plugin,Google Go language IDE built using the IntelliJ Platform,MDEwOlJlcG9zaXRvcnk4Njk3NTQ=
569,gpmall,1831,4582,Java,https://github.com/2227324689/gpmall,【咕泡学院实战项目】-基于SpringBoot+Dubbo构建的电商平台-微服务架构、商城、电商、微服务、高并发、kafka、Elasticsearch,MDEwOlJlcG9zaXRvcnkxOTc1OTkzMzM=
570,JAViewer,724,4579,Java,https://github.com/SplashCodes/JAViewer,更优雅的驾车体验,MDEwOlJlcG9zaXRvcnk1OTM1MDM2OA==
571,Depth-LIB-Android-,600,4575,Java,https://github.com/danielzeller/Depth-LIB-Android-,A library that gives depth to Views.,MDEwOlJlcG9zaXRvcnk1NzIwMTg0NA==
572,SimplifyReader,1644,4575,Java,https://github.com/chentao0707/SimplifyReader,一款基于Google Material Design设计开发的Android客户端，包括新闻简读，图片浏览，视频爽看 ，音乐轻听以及二维码扫描五个子模块。项目采取的是MVP架构开发，由于还是摸索阶段，可能不是很规范。但基本上应该是这么个套路，至少我个人认为是这样的~恩，就是这样的！,MDEwOlJlcG9zaXRvcnk0MDg3NzE3NQ==
573,thumbnailator,748,4571,Java,https://github.com/coobird/thumbnailator,Thumbnailator - a thumbnail generation library for Java,MDEwOlJlcG9zaXRvcnkzOTY3MzkxMw==
574,orientdb,866,4569,Java,https://github.com/orientechnologies/orientdb,"OrientDB is the most versatile DBMS supporting Graph, Document, Reactive, Full-Text and Geospatial models in one Multi-Model product. OrientDB can run distributed (Multi-Master), supports SQL, ACID Transactions, Full-Text indexing and Reactive Queries.",MDEwOlJlcG9zaXRvcnk3MDgzMjQw
575,PageIndicatorView,554,4568,Java,https://github.com/romandanylyk/PageIndicatorView,An page indicator for Android ViewPager,MDEwOlJlcG9zaXRvcnk2NjE2NDI5OA==
576,PLDroidPlayer,973,4565,Java,https://github.com/pili-engineering/PLDroidPlayer,PLDroidPlayer 是七牛推出的一款免费的适用于 Android 平台的播放器 SDK，采用全自研的跨平台播放内核，拥有丰富的功能和优异的性能，可高度定制化和二次开发。,MDEwOlJlcG9zaXRvcnkzNjcwODMyMQ==
577,web3j,1518,4565,Java,https://github.com/web3j/web3j,Lightweight Java and Android library for integration with Ethereum clients,MDEwOlJlcG9zaXRvcnk2NzMyODA1Mg==
578,pig,728,4553,Java,https://github.com/pig-mesh/pig,↥ ↥ ↥ 点击关注更新，基于 Spring Cloud 2021 、Spring Boot 2.7、 OAuth2 的 RBAC 权限管理系统,MDEwOlJlcG9zaXRvcnkyMDQzODgwOTI=
579,bottomsheet,614,4547,Java,https://github.com/Flipboard/bottomsheet,Android component which presents a dismissible view from the bottom of the screen,MDEwOlJlcG9zaXRvcnkzNDQ3MTYwMA==
580,bitcoinj,2392,4545,Java,https://github.com/bitcoinj/bitcoinj,A library for working with Bitcoin,MDEwOlJlcG9zaXRvcnkxNDUxNDI1MQ==
581,Douya,1174,4544,Java,https://github.com/zhanghai/Douya,开源的 Material Design 豆瓣客户端（A Material Design app for douban.com）,MDEwOlJlcG9zaXRvcnk1MDg0MjA1Mw==
582,android-crop,1095,4540,Java,https://github.com/jdamcd/android-crop,Android library project for cropping images,MDEwOlJlcG9zaXRvcnkxNzcwNjA5Nw==
583,linuxdeploy,672,4531,Java,https://github.com/meefik/linuxdeploy,Install and run GNU/Linux on Android,MDEwOlJlcG9zaXRvcnk1NDkwNTY4
584,Spring-Boot-In-Action,1498,4531,Java,https://github.com/hansonwang99/Spring-Boot-In-Action,Spring Boot 系列实战合集,MDEwOlJlcG9zaXRvcnkxNjc5NjIzNjI=
585,NineOldAndroids,1570,4511,Java,https://github.com/JakeWharton/NineOldAndroids,[DEPRECATED] Android library for using the Honeycomb animation API on all versions of the platform back to 1.0!,MDEwOlJlcG9zaXRvcnkyOTQyNjE1
586,shopping-management-system,2251,4501,Java,https://github.com/zhanglei-workspace/shopping-management-system,该项目为多个小项目的集合（持续更新中...）。内容类似淘宝、京东等网购管理系统以及图书管理、超市管理等系统。目的在于便于Java初级爱好者在学习完某一部分Java知识后有一个合适的项目锻炼、运用所学知识，完善知识体系。适用人群：Java基础到入门的爱好者。,MDEwOlJlcG9zaXRvcnk0NjI3NDQ0OA==
587,roncoo-pay,2551,4501,Java,https://github.com/roncoo/roncoo-pay,龙果支付系统（roncoo-pay）是国内首款开源的互联网支付系统，拥有独立的账户体系、用户体系、支付接入体系、支付交易体系、对账清结算体系。目标是打造一款集成主流支付方式且轻量易用的支付收款系统，满足互联网业务系统打通支付通道实现支付收款和业务资金管理等功能。,MDEwOlJlcG9zaXRvcnk2MzgzMTI3MQ==
588,quasar,579,4494,Java,https://github.com/puniverse/quasar,"Fibers, Channels and Actors for the JVM",MDEwOlJlcG9zaXRvcnk5MDU2MTQy
589,FirebaseUI-Android,1901,4489,Java,https://github.com/firebase/FirebaseUI-Android,Optimized UI components for Firebase,MDEwOlJlcG9zaXRvcnkzODgzNTIxMw==
590,pinot,1045,4484,Java,https://github.com/apache/pinot,Apache Pinot - A realtime distributed OLAP datastore,MDEwOlJlcG9zaXRvcnkxOTk2MTA4NQ==
591,reactor-core,1097,4478,Java,https://github.com/reactor/reactor-core,Non-Blocking Reactive Foundation for the JVM,MDEwOlJlcG9zaXRvcnk0NTkwMzYyMQ==
592,DKVideoPlayer,969,4470,Java,https://github.com/Doikki/DKVideoPlayer,Android Video Player. 安卓视频播放器，封装MediaPlayer、ExoPlayer、IjkPlayer。模仿抖音并实现预加载，列表播放，悬浮播放，广告播放，弹幕，视频水印，视频滤镜,MDEwOlJlcG9zaXRvcnk4Nzg3NDUyMQ==
593,bilibili-android-client,1498,4467,Java,https://github.com/HotBitmapGG/bilibili-android-client,An unofficial bilibili client for android  http://www.jianshu.com/p/f69a55b94c05   -- 该项目已停止维护！,MDEwOlJlcG9zaXRvcnk2MDE0NTY2Nw==
594,dexposed,1078,4461,Java,https://github.com/alibaba/dexposed,dexposed enable 'god' mode for single android application.,MDEwOlJlcG9zaXRvcnkzODI4NDQwNA==
595,react-native-config,629,4451,Java,https://github.com/luggit/react-native-config,Bring some 12 factor love to your mobile apps!,MDEwOlJlcG9zaXRvcnk1MjMxNjQyMw==
596,YCSB,2142,4450,Java,https://github.com/brianfrankcooper/YCSB,Yahoo! Cloud Serving Benchmark,MDEwOlJlcG9zaXRvcnk2MTg0OTI=
597,android-times-square,1207,4439,Java,https://github.com/square/android-times-square,Standalone Android widget for picking a single date from a calendar view.,MDEwOlJlcG9zaXRvcnk3OTIzMTIz
598,SmoothProgressBar,1019,4436,Java,https://github.com/castorflex/SmoothProgressBar,A small Android library allowing you to have a smooth and customizable horizontal or circular indeterminate ProgressBar,MDEwOlJlcG9zaXRvcnkxNDc1ODMyOQ==
599,reflections,670,4430,Java,https://github.com/ronmamo/reflections,Java runtime metadata analysis,MDEwOlJlcG9zaXRvcnk5NDc2OTM4
600,android-mvp-architecture,1245,4423,Java,https://github.com/janishar/android-mvp-architecture,"This repository contains a detailed sample app that implements MVP architecture using Dagger2,  GreenDao, RxJava2, FastAndroidNetworking and PlaceholderView",MDEwOlJlcG9zaXRvcnk4MDE5MjM3NA==
601,JGrowing,923,4422,Java,https://github.com/javagrowing/JGrowing,Java is Growing up but not only Java。Java成长路线，但学到不仅仅是Java。,MDEwOlJlcG9zaXRvcnkxNzI2MTc4MzU=
602,AmazeFileManager,1422,4411,Java,https://github.com/TeamAmaze/AmazeFileManager,Material design file manager for Android,MDEwOlJlcG9zaXRvcnkyMTgzMzE4Mw==
603,ignite,1837,4408,Java,https://github.com/apache/ignite,Apache Ignite,MDEwOlJlcG9zaXRvcnkzMTAwNjE1OA==
604,ribbon,1211,4406,Java,https://github.com/Netflix/ribbon,Ribbon is a Inter Process Communication (remote procedure calls) library with built in software load balancers. The primary usage model involves REST calls with various serialization scheme support.,MDEwOlJlcG9zaXRvcnk3NjE2MTU4
605,kafdrop,690,4395,Java,https://github.com/obsidiandynamics/kafdrop,Kafka Web UI,MDEwOlJlcG9zaXRvcnkxODg4MDYzNTA=
606,dddsample-core,1348,4384,Java,https://github.com/citerus/dddsample-core,This is the new home of the original DDD Sample app (previously hosted at sf.net).. ,MDEwOlJlcG9zaXRvcnkzMDEyOTkzOQ==
607,rocketmq-externals,3052,4383,Java,https://github.com/apache/rocketmq-externals,Mirror of Apache RocketMQ (Incubating),MDEwOlJlcG9zaXRvcnk4NDkxNjM3NA==
608,crawler4j,1922,4373,Java,https://github.com/yasserg/crawler4j,Open Source Web Crawler for Java,MDEwOlJlcG9zaXRvcnkzMDgxMDcx
609,xpay,1057,4368,Java,https://github.com/Exrick/xpay,XPay个人免签收款支付系统 完全免费 资金直接到达本人账号 支持 支付宝 微信 QQ 云闪付 无需备案 无需签约 无需挂机监控APP 无需插件 无需第三方支付SDK 无需营业执照身份证 只需收款码 搞定支付流程 现已支持移动端支付 ,MDEwOlJlcG9zaXRvcnkxMTQwMTE0NTM=
610,Android-IMSI-Catcher-Detector,937,4366,Java,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector,"AIMSICD • Fight IMSI-Catcher, StingRay and silent SMS!",MDEwOlJlcG9zaXRvcnkxNDY0MDE5Mw==
611,easy-rules,972,4347,Java,https://github.com/j-easy/easy-rules,"The simple, stupid rules engine for Java",MDEwOlJlcG9zaXRvcnk4Njg2Mzgw
612,BottomNavigation,705,4337,Java,https://github.com/Ashok-Varma/BottomNavigation,This Library helps users to use Bottom Navigation Bar (A new pattern from google) with ease and allows ton of customizations,MDEwOlJlcG9zaXRvcnk1NDI4MzA2Mw==
613,GT,1026,4334,Java,https://github.com/Tencent/GT,GT (Great Tit) is a portable debugging tool for bug hunting and performance tuning on smartphones anytime and anywhere just as listening music with Walkman. GT can act as the Integrated Debug Environment by directly running on smartphones.,MDEwOlJlcG9zaXRvcnk0OTU2Njk2NQ==
614,IJPay,1191,4330,Java,https://github.com/Javen205/IJPay,IJPay 让支付触手可及，封装了微信支付、QQ支付、支付宝支付、京东支付、银联支付、PayPal 支付等常用的支付方式以及各种常用的接口。不依赖任何第三方 mvc 框架，仅仅作为工具使用简单快速完成支付模块的开发，可轻松嵌入到任何系统里。右上角点下小星星✨ ,MDEwOlJlcG9zaXRvcnk4OTk4Njc3MA==
615,leet-code,4,4329,Java,https://github.com/awangdev/leet-code,Java Solutions to problems on LintCode/LeetCode,MDEwOlJlcG9zaXRvcnkzNDU4MjMxOQ==
616,android-volley,1588,4312,Java,https://github.com/mcxiaoke/android-volley,DEPRECATED,MDEwOlJlcG9zaXRvcnkxMDE4ODY3Mw==
617,ticker,463,4308,Java,https://github.com/robinhood/ticker,An Android text view with scrolling text change animation,MDEwOlJlcG9zaXRvcnk2MzQ1MjM0MQ==
618,Robust,793,4297,Java,https://github.com/Meituan-Dianping/Robust,Robust is an Android HotFix solution with high compatibility and high stability. Robust can fix bugs immediately without a reboot.,MDEwOlJlcG9zaXRvcnk4NDkzNDk3OQ==
619,BGARefreshLayout-Android,1016,4295,Java,https://github.com/bingoogolapple/BGARefreshLayout-Android,多种下拉刷新效果、上拉加载更多、可配置自定义头部广告位,MDEwOlJlcG9zaXRvcnkzNjQ1MDg0MA==
620,mybatis,2260,4288,Java,https://github.com/tuguangquan/mybatis,mybatis源码中文注释,MDEwOlJlcG9zaXRvcnkyNjEwNDI4Ng==
621,libsvm,1651,4286,Java,https://github.com/cjlin1/libsvm,LIBSVM -- A Library for Support Vector Machines,MDEwOlJlcG9zaXRvcnkxMjczMTkwNA==
622,coursera-android,5397,4280,Java,https://github.com/aporter/coursera-android,Source Code for Android Course Example Applications,MDEwOlJlcG9zaXRvcnkxNTY0ODg5OQ==
623,DeepLinkDispatch,420,4274,Java,https://github.com/airbnb/DeepLinkDispatch,"A simple, annotation-based library for making deep link handling better on Android",MDEwOlJlcG9zaXRvcnkzNzI4NjY3OA==
624,SpringBoot-Shiro-Vue,1762,4272,Java,https://github.com/Heeexy/SpringBoot-Shiro-Vue,"提供一套基于Spring Boot-Shiro-Vue的权限管理思路.前后端都加以控制,做到按钮/接口级别的权限。（当前新版本已移除shiro依赖，简化了配置）",MDEwOlJlcG9zaXRvcnkxMTExMzkyNDY=
625,bisq,1236,4269,Java,https://github.com/bisq-network/bisq,A decentralized bitcoin exchange network,MDEwOlJlcG9zaXRvcnkxNzY2MjAyMg==
626,vespa,509,4266,Java,https://github.com/vespa-engine/vespa,The open big data serving engine. https://vespa.ai,MDEwOlJlcG9zaXRvcnk2MDM3NzA3MA==
627,ImagePicker,1044,4264,Java,https://github.com/jeasonlzy/ImagePicker,完全仿微信的图片选择，并且提供了多种图片加载接口，选择图片后可以旋转，可以裁剪成矩形或圆形，可以配置各种其他的参数,MDEwOlJlcG9zaXRvcnk1MDUyMzE4NQ==
628,XUI,754,4252,Java,https://github.com/xuexiangjys/XUI,"💍A simple and elegant Android native UI framework, free your hands! (一个简洁而优雅的Android原生UI框架，解放你的双手！)",MDEwOlJlcG9zaXRvcnkxNjQzOTc4ODE=
629,JSqlParser,1199,4246,Java,https://github.com/JSQLParser/JSqlParser,JSqlParser parses an SQL statement and translate it into a hierarchy of Java classes. The generated hierarchy can be navigated using the Visitor Pattern,MDEwOlJlcG9zaXRvcnkxOTQ0NzA5
630,JSON-java,2483,4233,Java,https://github.com/stleary/JSON-java,A reference implementation of a JSON package in Java.,MDEwOlJlcG9zaXRvcnkxMTg3ODUz
631,JimuReport,1301,4231,Java,https://github.com/jeecgboot/JimuReport,⭐️「低代码可视化报表」类似excel操作风格，在线拖拽完成设计！功能涵盖: 报表设计、图形报表、打印设计、大屏设计等，完全免费！秉承“简单、易用、专业”的产品理念，极大的降低报表开发难度、缩短开发周期、解决各类报表难题。,MDEwOlJlcG9zaXRvcnkyMjYwOTY5MzQ=
632,azkaban,1561,4231,Java,https://github.com/azkaban/azkaban,Azkaban workflow manager.,MDEwOlJlcG9zaXRvcnk2MjcxNDIx
633,android-autofittextview,703,4224,Java,https://github.com/grantland/android-autofittextview,A TextView that automatically resizes text to fit perfectly within its bounds.,MDEwOlJlcG9zaXRvcnkxMzY0MTM5
634,spring-authorization-server,1037,4223,Java,https://github.com/spring-projects/spring-authorization-server,Spring Authorization Server,MDEwOlJlcG9zaXRvcnkyNDgwMzIxNjU=
635,starrocks,927,4221,Java,https://github.com/StarRocks/starrocks,"StarRocks is a next-gen sub-second MPP database for full analytics scenarios, including multi-dimensional analytics, real-time analytics and ad-hoc query.",MDEwOlJlcG9zaXRvcnk0MDI5NDUzNDk=
636,rstudio,1042,4218,Java,https://github.com/rstudio/rstudio,RStudio is an integrated development environment (IDE) for R,MDEwOlJlcG9zaXRvcnkxMTQ3NDYz
637,react-native-webrtc,1169,4211,Java,https://github.com/react-native-webrtc/react-native-webrtc,The WebRTC module for React Native,MDEwOlJlcG9zaXRvcnk0MzI0MzMwMw==
638,pmd,1394,4209,Java,https://github.com/pmd/pmd,An extensible multilanguage static code analyzer.,MDEwOlJlcG9zaXRvcnk0OTkyOTA2
639,java-algorithms-implementation,1738,4206,Java,https://github.com/phishman3579/java-algorithms-implementation,Algorithms and Data Structures implemented in Java,MDEwOlJlcG9zaXRvcnkxNDU0NTcxNw==
640,XXPermissions,585,4200,Java,https://github.com/getActivity/XXPermissions,Android 权限请求框架，已适配 Android 13,MDEwOlJlcG9zaXRvcnkxMzc0OTc0ODE=
641,ShineButton,551,4197,Java,https://github.com/ChadCSong/ShineButton,This is a UI lib for Android. Effects like shining.,MDEwOlJlcG9zaXRvcnk2MjYxMTc4NA==
642,querydsl,816,4197,Java,https://github.com/querydsl/querydsl,Unified Queries for Java,MDEwOlJlcG9zaXRvcnkyMTU4OTgy
643,tx-lcn,1470,4189,Java,https://github.com/codingapi/tx-lcn,"LCN distributed transaction framework, compatible with dubbo, spring cloud and Motan framework, supports various relational databases",MDEwOlJlcG9zaXRvcnkxMTAzMTUxNzQ=
644,GCViewer,950,4185,Java,https://github.com/chewiebug/GCViewer,"Fork of tagtraum industries' GCViewer. Tagtraum stopped development in 2008, I aim to improve support for Sun's / Oracle's java 1.6+ garbage collector logs (including G1 collector)",MDEwOlJlcG9zaXRvcnkyNjI5OTc4
645,armeria,792,4175,Java,https://github.com/line/armeria,"Your go-to microservice framework for any situation, from the creator of Netty et al. You can build any type of microservice leveraging your favorite technologies,  including gRPC, Thrift, Kotlin, Retrofit, Reactive Streams, Spring Boot and Dropwizard.",MDEwOlJlcG9zaXRvcnk0NjI1MTIwNA==
646,picocli,370,4172,Java,https://github.com/remkop/picocli,"Picocli is a modern framework for building powerful, user-friendly, GraalVM-enabled command line apps with ease. It supports colors, autocompletion, subcommands, and more.  In 1 source file so apps can include as source & avoid adding a dependency. Written in Java, usable from Groovy, Kotlin, Scala, etc. ",MDEwOlJlcG9zaXRvcnk4MDY0MDI4Mg==
647,JKeyboardPanelSwitch,683,4168,Java,https://github.com/Jacksgong/JKeyboardPanelSwitch,For resolve the layout conflict when keybord & panel are switching (Android键盘面板冲突 布局闪动处理方案),MDEwOlJlcG9zaXRvcnkzODM4NTY1OQ==
648,CoordinatorTabLayout,593,4156,Java,https://github.com/hugeterry/CoordinatorTabLayout,Combination of TabLayout and CoordinatorLayout./TabLayout和CoordinatorLayout相结合的折叠控件,MDEwOlJlcG9zaXRvcnk4MDIxMDIxOA==
649,objectbox-java,296,4156,Java,https://github.com/objectbox/objectbox-java,Java Database for Mobile & IoT - fast and lightweight,MDEwOlJlcG9zaXRvcnk3OTkwMTQwNQ==
650,InternetArchitect,2827,4146,Java,https://github.com/bjmashibing/InternetArchitect,年薪百万互联网架构师课程文档及源码(公开部分),MDEwOlJlcG9zaXRvcnkyMTYyMzY5MTc=
